g_mean,g_wmean,g_MAD,g_IQR,g_f60,g_f70,g_f80,g_f90,g_skew,g_kurtosis,g_welsh_J,g_welsh_K,r_mean,r_wmean,r_MAD,r_IQR,r_f60,r_f70,r_f80,r_f90,r_skew,r_kurtosis,r_welsh_J,r_welsh_K,label,sourceid
18.675613836610164,9.65173898557414,0.03724669999999719,0.0734252999999967,0.09161872000000315,0.11418324999999996,0.1502380400000014,0.20914609000000084,0.4009719791677905,1.178867493250661,81.98714067178881,2661.9844878885992,17.393908834472043,10.145006834254124,0.016297349999998545,0.03473430000000022,0.04199789999999837,0.053554439999999204,0.07543607999999935,0.09292597000000313,0.54471261069804,0.5518707729770891,52.874889269007994,2334.113197924319,SR,12
12.663322486013984,12.663277611850571,0.031689599999999984,0.06381945000000044,0.08030304000000044,0.10820148999999901,0.1283889200000008,0.17309973000000056,0.663268962991636,0.10745596748400255,0.0021396078974638927,3.73514890217589,,,,,,,,,,,,,SR,13
18.175326869333333,18.168586566544857,0.05158804999999944,0.10002330000000015,0.1361564599999987,0.17751448499999967,0.20645734000000004,0.24989994999999965,-0.20301243918422385,0.00808630523835685,0.005394030895110501,2.154444305539456,17.186825635185194,1.290253396874084,0.04173465000000043,0.08329582500000043,0.110008619999995,0.13546915499999912,0.16112040999999877,0.19538439000000096,-0.2525817186031787,-0.26603656627159733,255.8518651291395,2575.2258563428877,RSCVN,14
17.195555203076914,17.19407895962976,0.03266909999999967,0.06200409999999934,0.07583085999999994,0.09428403999999801,0.11172977999999745,0.14417988000000292,0.12300849321027206,-0.33943869365058355,0.0017620418770914097,1.077141816526749,16.037074973611112,1.5804463644939,0.02766895000000069,0.054703175000000215,0.06370547999999943,0.07109989499999969,0.087419370000001,0.0963320000000003,-0.5549363530109654,-0.15803214444796376,214.92336546154388,1040.9069918147547,BYDra,15
15.265377817741939,15.26463587511612,0.05373239999999857,0.1321451499999995,0.16013208000000034,0.16885196500000177,0.1773104399999994,0.19696732500000103,0.3428042941580791,-1.3692166968596469,0.004726669651972029,-0.46321307839284925,14.853369822222223,0.237443182268096,0.05497360000000029,0.12469390000000047,0.15281693999999924,0.1647116199999985,0.17379131999999942,0.19922625999999788,0.26518809516455744,-1.3520473812118896,220.57456913342645,920.8490872996513,EW,16
18.785728952173912,18.776284865447465,0.0711554999999997,0.12669417499999724,0.15336229999999773,0.1807331750000003,0.21635724999999795,0.2702975500000022,-0.07837478799111906,-0.5826301202423658,0.006406757215944683,-0.02241906629972272,17.723782198305084,3.9098705863805496,0.06853860000000012,0.1357936500000001,0.15107498000000064,0.16250076999999763,0.1901085399999971,0.22331984000000205,0.06619330525643538,-1.171779645751155,197.46394807597144,814.8747267657693,RSCVN,17
20.855935692207797,11.020634563861961,0.13134955000000126,0.25919007499999935,0.3340339400000012,0.4119154700000003,0.5145945199999993,0.6519942249999993,-0.1197448192736903,0.8503882830908394,98.02364562726125,1514.7204061557002,19.268967470569624,10.08369434233606,0.07190800000000053,0.14323040000000375,0.17378430000000122,0.21726175000000225,0.26098539999999915,0.3440628249999982,0.13588020894608419,0.1453012470448125,84.91150591441426,2902.420214158975,EW,18
16.017259675,16.01696846208915,0.02236984999999958,0.046305449999998416,0.05537222000000064,0.06809861500000025,0.08276903999999874,0.09833341999999945,0.45638599019657305,-0.5254472607165765,0.000828471679385878,-0.09119672230235804,15.663637772049691,1.2678848699357124,0.021950699999999657,0.04296210000000045,0.055457099999999926,0.06093120000000063,0.07111549999999944,0.08428190000000058,0.15187499073380242,-0.8421193598209897,209.8366477310518,2317.6976957555444,RSCVN,19
21.217544421739134,10.669101274980052,0.1378401999999994,0.2658138000000001,0.36325608000000287,0.4708877600000001,0.6180736399999986,0.7866210600000016,-0.9780248602631109,1.7776231150848147,114.60148372651396,728.1040924518552,19.956185536823103,15.19199212140016,0.11156079999999946,0.2232151000000009,0.2797985400000016,0.34428026000000145,0.4331832999999996,0.5967495199999959,0.5773923235312677,0.3005765171458563,22.878205184986697,1319.3152874539646,EW,20
17.362749343959734,9.771976532018044,0.03952029999999951,0.093438625000001,0.11353910000000056,0.13504959000000127,0.17240218999999968,0.2291988799999949,0.9729381091370264,0.37847469144054147,58.010911044238256,2261.98311208416,16.648370563750014,9.88835880379209,0.04112055000000048,0.0888304249999976,0.10535424000000049,0.1196879200000005,0.1529487500000002,0.20614525999999955,0.9484212887236252,0.3235197987680247,45.986676957548305,2163.1566141421617,EW,21
16.79728408196722,16.789986221579177,0.07695770000000124,0.1412735000000005,0.2024327000000028,0.2477589000000009,0.3111934999999981,0.34936719999999966,0.5129240238006831,-0.7310432650948986,0.010425240704197128,0.35606135388536375,16.055163169354838,0.2587670394370592,0.07169679999999712,0.20792772499999934,0.24002508000000056,0.2557423950000004,0.29783846000000125,0.31861035999999743,0.6053829969938541,-1.0418267484677108,257.78087074440396,979.3640807845361,EW,22
17.146681743708605,10.38662013752326,0.02077959999999912,0.04367734999999584,0.05268474000000012,0.06319711999999811,0.08184762999999862,0.10070238000000131,0.017939961171869155,5.9260170087680555,46.003214735878245,2041.521311886281,16.471442506153842,7.372620865586248,0.019201299999998866,0.038553300000000235,0.04808152000000021,0.05994031999999905,0.07180899999999824,0.08833539999999829,0.020167160117556506,0.42097201076784607,83.30079565165866,2957.1256187171894,RSCVN,23
17.49997036097561,17.337708627605185,0.20784570000000002,0.613506300000001,0.7534828999999981,0.9616928000000016,1.0798416000000017,1.1970042999999997,-0.8260225331511487,-0.6659064051708898,0.1928623134622198,5.38319293775244,17.346941952500003,0.0,0.18041705000000086,0.3613791000000006,0.44638596000000064,0.5767402450000034,0.6174684600000013,0.7607424950000024,-0.7739038851476014,-0.3183671806697461,316.581294228785,693.6265730026221,RR,24
13.18083482034384,13.180774295870565,0.026184999999999903,0.0547771000000008,0.06663260000000193,0.08122961999999845,0.10209903999999881,0.12670782000000003,0.6282238654709883,0.17528926658996058,0.0012945893060646281,5.5405980539288056,,,,,,,,,,,,,SR,25
17.638697541333332,17.63473996030943,0.05510714999999955,0.11088512499999936,0.13334574000000288,0.15983391999999697,0.1853075199999985,0.226770424999998,-0.03182716687745606,-0.8030204494430975,0.004253728088110658,-0.9909126644623403,16.526648458641976,1.2328175558668242,0.03818415000000108,0.0770178250000022,0.08960686000000351,0.10110157999999814,0.1181091099999989,0.13097100999999967,0.042164915825673166,-0.8366087137332499,236.8169204331083,2477.6229749736312,BYDra,26
15.851853501025646,13.497968833103599,0.11883349999999915,0.23582129999999957,0.2646636400000002,0.3132821400000001,0.34859155999999913,0.39630895999999893,0.13556016077712468,-1.271805791313715,5.607224480345337,458.57964914740865,14.680006467289722,4.126430901371818,0.1069388499999997,0.22294900000000162,0.2538162599999989,0.2727325150000013,0.30195208999999856,0.3404403499999997,0.26868142258045874,-1.1291057621371614,112.4331266160726,2258.372135615482,EW,27
20.749776083928566,20.672111309839746,0.18621730000000092,0.38623042499999727,0.4375992000000011,0.49905065000000093,0.6040896999999958,0.7825898750000029,-0.224310743349581,1.4812778820807484,0.0640148084171136,1.7320317839203045,19.70616366148648,12.111348617811293,0.14040559999999935,0.33924294999999915,0.41156346,0.503719370000006,0.6515026000000042,0.8001601449999995,0.9769305493882893,0.34343189311131805,58.49912564574517,1123.6713540646153,EW,28
21.04931670485437,11.49518852820777,0.11992449999999977,0.23893354999999872,0.303432100000002,0.38124269000000055,0.5111713800000004,0.6134741399999974,0.5854965564510765,1.9873812914244766,93.10450748270975,983.948986706822,19.935484968634682,12.642397969804225,0.13647650000000056,0.27420904999999607,0.3586922000000001,0.4617041999999998,0.5247802999999998,0.6733360000000026,0.8295774294040387,0.6037148459646406,53.60789065339455,1975.927053479707,EW,29
17.943866020967743,17.939392793882877,0.06278710000000132,0.12438822500000057,0.14608118000000303,0.1593923050000008,0.1700602100000026,0.2000742449999997,-0.017153630375264187,-1.2934745421927998,0.004314006015644755,1.020627108199612,16.73115893492064,0.27068161218474523,0.04204169999999863,0.08781524999999846,0.09796025999999713,0.11740946999999835,0.13230742000000362,0.14873697000000163,0.21701949506539114,-1.0243428116604307,279.7593753633083,1037.0456174120975,EW,30
20.431947178350537,10.313762527165242,0.12716104999999978,0.2717118499999991,0.3235332200000016,0.4161875049999999,0.496335049999999,0.680928834999996,0.43657854840441873,1.3018174891775671,103.4649241601988,1962.6993662768477,19.383384428000003,9.449317588265185,0.09123895000000104,0.22896482499999848,0.29189376000000067,0.37337289499999926,0.4856832200000021,0.6499677000000048,1.2688662770356398,1.399557789967179,99.36678357293735,2980.081074341069,EW,31
16.44614778466666,16.444608615772072,0.039388650000001135,0.08329295000000059,0.10573580000000149,0.12586781999999985,0.1706040900000012,0.21288859999999943,0.04014033396374278,0.1596956267644809,0.003351189361654689,-2.140685360210131,15.747268467701872,1.0780946029458145,0.033637999999999835,0.06405739999999938,0.0912304000000006,0.11533930000000048,0.14680670000000084,0.18642419999999937,0.37711786086688726,0.1587410538372649,217.88443699104198,2361.688789454949,BYDra,32
19.634241734351143,19.566229868194963,0.11444090000000173,0.35498905000000036,0.44163320000000184,0.5672464500000025,0.6340026999999999,0.745503400000004,0.9375819507203528,-0.14804595388416342,0.04805878008816719,0.3351448052335888,18.71149769875,3.5881378716723553,0.12787724999999917,0.37544542500000233,0.4694767000000013,0.5285131000000014,0.5967073800000016,0.6446052399999971,0.7165091637973281,-0.7980086781245732,231.62760674214758,2419.57414557311,EW,33
20.42242155348838,14.496328969964432,0.15339850000000155,0.3040351000000001,0.37309304000000054,0.47237278000000416,0.5943756400000026,0.7846061999999989,0.16655809674587072,0.488387194973003,35.699069214723984,764.3602337004803,18.2767948347032,10.753837332903588,0.10195349999999692,0.2523040999999999,0.30831980000000314,0.3722084200000033,0.45646595999999917,0.5978034800000032,1.4139470798894824,2.1326056950676593,57.135129664793766,1647.4645230890374,EW,34
20.664409236931817,10.167208588510947,0.1475982499999997,0.28804254999999657,0.35495759999999876,0.42435640000000063,0.5192232500000031,0.7370414749999981,-0.022877944076294534,0.810101649719277,111.47986802983766,1847.6568812814114,19.450428835897444,9.585646485165483,0.10107520000000036,0.22040175000000417,0.3068431999999994,0.3484142649999953,0.4576527000000006,0.5523483350000014,0.7487134756154888,0.07853364892939352,97.9555089177511,3077.4986767347855,EW,35
15.28119477166667,15.270902700628309,0.2167249,0.6628534249999998,0.7944212000000004,0.920472065000002,1.0459064600000012,1.1669304700000005,-0.8368599085846383,-0.5373044002628578,0.1488008311380891,-0.9298783956216201,15.086460110526318,0.0,0.20191760000000158,0.6116390999999997,0.6536836200000007,0.7428728600000003,0.8056396200000009,0.8618309200000009,-0.5253782393547571,-1.2531795097650524,235.8521920116139,859.8858283774409,RR,36
15.588500642465748,15.539077047510844,0.1316733499999998,0.6212292250000004,0.8202124000000008,0.9439740000000008,1.2802539,1.565049675000001,-1.16837731048136,0.1841083930161851,0.21639898145743425,61.71282195869824,13.499381581875,1.1687338475307754,0.1392364500000003,0.4524677249999982,0.6506234799999984,0.8689446350000019,1.051031159999999,1.36080149,-1.4499724277290504,1.0281777976926723,154.05669812873643,1973.4525206541712,SR,37
17.70265358066667,17.701077218075117,0.032451599999999914,0.06908514999999937,0.07670363999999807,0.09446896000000038,0.113572529999999,0.1373495499999997,-0.12812814021563118,-0.25163506003944347,0.001691766479751309,0.9420640997747056,16.74474494596274,1.1702489623897843,0.022251100000001856,0.04368209999999806,0.05974199999999996,0.07180789999999959,0.09235010000000088,0.12156300000000186,0.0883264426355832,-0.045021507719611,245.60710944035338,2507.526579893366,BYDra,38
19.871817807200003,19.81309069643517,0.16676139999999862,0.33603279999999813,0.4265914199999976,0.48070943999999827,0.5398197000000025,0.6622283600000003,0.44064391728554936,-0.6687269844040902,0.04290627202053316,2.6335076429457582,19.02617541410256,3.8109658161471685,0.12125684999999997,0.28219314999999767,0.3795433000000017,0.4303017000000011,0.4818849000000007,0.5639476499999994,0.7165171597086666,-0.3919678040047474,234.51778819878967,2373.469744729812,EW,39
17.187382246153845,17.184830161654503,0.044401099999998195,0.0770893000000008,0.10496939999999455,0.1408252999999995,0.17157513999999807,0.18730815999999706,0.5645676096236044,-0.47645389319827025,0.002959352297159128,0.5122768324892806,16.682383906944448,1.6417768963076458,0.048178700000002905,0.10065219999999542,0.12094195999999968,0.14228440999999847,0.15614967000000135,0.17308433499999865,-0.356037565449498,-0.9447803569408362,232.63894357350853,1082.8978819650947,EW,40
18.839584473121384,10.839628059744012,0.044026399999998134,0.08577585000000099,0.10808190000000195,0.1297922249999992,0.15965459999999965,0.21414182500000223,0.018325928711546657,0.5875531768864377,64.37307123486572,2767.8852521732297,17.91978741849866,9.133925602137197,0.03177639999999826,0.06465910000000008,0.07632754000000119,0.0974258400000032,0.11749491999999861,0.15387151999999915,-0.09057889450589995,0.10643036259831407,77.60805055840547,3277.1353866920485,BYDra,41
17.39248008666667,17.389700118331266,0.04911805000000058,0.09780407499999555,0.11838301999999956,0.13256799999999913,0.16597976000000259,0.1905976349999996,-0.10222159136727647,-0.7425672193113564,0.0032809804497218346,1.127607701710256,17.10404187375,1.1022541157207861,0.03477764999999877,0.07165195000000324,0.09103195999999869,0.10308761000000288,0.1191305000000007,0.13751257500000236,-0.3843213644866773,-0.836290554989791,259.2892406691666,2560.3329072151073,DSCT,42
16.37764112307692,16.377392088184703,0.019294800000000834,0.038160299999997704,0.04821013999999835,0.05355832000000049,0.06821744000000152,0.08989638000000255,-0.45116066184605774,-0.0791207353367378,0.0006685126326389808,0.09926066830688822,15.672874620270267,1.9023781903923247,0.015599250000000175,0.030283450000000656,0.03591310000000014,0.040551345000000794,0.047973280000000784,0.06400151000000065,-0.1401140107280117,-0.5034798916342442,194.85760004312112,1019.034583066243,RSCVN,43
17.357151414666667,17.356098455401952,0.02652259999999984,0.056368799999997776,0.07613560000000064,0.09039540499999887,0.09959836999999894,0.12495135000000346,0.18914393513037125,-0.14378751268188683,0.0013106267705374109,1.075471364475315,15.932985200621122,1.090308893148342,0.02260300000000015,0.044682499999998626,0.053227500000000205,0.06765459999999912,0.08200649999999854,0.09861659999999972,0.3814066084457983,-0.23082199958881722,223.06795700681351,2389.6878572429287,BYDra,44
18.238081534693876,18.232869937845674,0.04552460000000025,0.09209160000000338,0.119433640000004,0.14055152999999976,0.20311769999999996,0.24023571000000032,0.5047638898810783,-0.1536448938816397,0.004143687700224435,1.8255844278600792,16.738463411180128,1.4563314024316805,0.03810499999999806,0.08263399999999876,0.09869960000000333,0.12324140000000128,0.13948050000000123,0.1613388000000029,0.3581167342799629,-0.8775496936428495,236.47333384227113,2460.401959185081,EW,45
16.983585568253968,16.9819067044621,0.03801149999999964,0.07715890000000059,0.09759633999999906,0.11452085999999895,0.13144613999999777,0.16300660000000278,0.056460190603747594,-0.8031126599415876,0.00227135805781255,-0.6823441328554617,16.127701631343285,0.962043330394016,0.027061499999998517,0.05377574999999979,0.05810894000000033,0.06846166999999781,0.07900925999999941,0.10221385000000183,-0.2153860871095761,-0.7397239900323256,237.0201371238928,1016.0998080369554,BYDra,46
14.07038141367187,7.222180615805595,0.025743500000000807,0.05282760000000053,0.07386679999999934,0.09414887500000013,0.11439039999999778,0.1503302499999979,-0.38828782203762047,0.008084220385672136,47.26736539675944,1753.111845868103,13.13898999328859,6.053171363161294,0.022590600000000016,0.046064149999999415,0.057494699999999455,0.06891662499999995,0.08691160000000053,0.10473908999999892,-0.3799842401981004,0.17416831016495538,50.54805082537303,2111.55832318305,DSCT,47
14.513137427333337,14.513096046168418,0.02574439999999978,0.05039450000000123,0.06145071999999985,0.07359819499999887,0.0798704999999984,0.09210596999999865,-0.34571000835744325,-0.5766217751547216,0.0008342152366777743,-0.18143996431866516,14.305344545679016,1.0598279819591794,0.016366500000000173,0.03322222500000116,0.03800216000000134,0.04641220499999932,0.05323826000000054,0.06741872999999998,0.18013468756799206,-0.2493246325124714,177.63013307424495,2145.755850700912,DSCT,48
16.206480431292515,16.20603598121068,0.026104000000000127,0.051215150000000875,0.05971224000000319,0.07226121000000063,0.09507102000000245,0.11525175000000232,0.04439804098560054,0.06254346206339356,0.0010823716815896987,0.09289585950753765,15.415778280624997,1.2514671783521576,0.019591800000000603,0.0392012750000017,0.047588100000000466,0.06114851000000243,0.07674054000000119,0.09379949499999896,0.22728169538607443,-0.07503165504494902,203.15969228789777,2266.2611022270767,BYDra,49
17.257829766891884,17.255454889558877,0.04993054999999913,0.09971335000000181,0.12008859999999899,0.13655637499999784,0.1594068799999988,0.18273345000000063,-0.1788568208354479,-0.9911328547127245,0.0030512053674186163,4.0138655881376,16.64714143354037,1.3664073790539222,0.06795119999999955,0.12975880000000117,0.14473530000000068,0.15349579999999818,0.15985489999999913,0.1774521,0.0563036166721302,-1.519310844547805,236.4308367531318,2460.269123415718,EW,50
16.653638644999997,16.650843683057367,0.04825500000000282,0.10888860000000022,0.14307142000000184,0.1665766499999961,0.19080161999999845,0.19907154999999932,0.5961096620236814,-0.8275545459844613,0.004373504279663567,-0.24613318583858212,16.02477223064516,0.5182298915735538,0.06358144999999915,0.12338522499999982,0.13602368000000098,0.15445603499999905,0.18337714000000283,0.19174352000000283,-0.06599747240310488,-1.3805952002443518,248.40351751631601,961.3979406200687,EW,51
18.561192379381442,10.306513268358932,0.04370879999999744,0.08303929999999937,0.10220339999999695,0.12634275000000272,0.15751840000000072,0.2138738499999988,0.26739025195590815,0.651650891420334,68.61256663202232,2402.1061522846103,17.70812997556272,10.32285076540472,0.028976500000002403,0.05741314999999503,0.07387920000000037,0.0872097000000025,0.10750200000000021,0.13111874999999884,-0.4640233955498769,0.6690199022253429,54.89569523630101,2296.8257408985637,BYDra,52
19.18546674650001,14.643619580714287,0.05972189999999955,0.119374324999999,0.14642530000000065,0.19336047999999906,0.23697411000000201,0.3225222100000025,0.11448471215995937,0.7129918298246007,20.840982944607013,908.2463289558332,17.082552573181815,6.081456533388131,0.032676750000000254,0.06645392499999758,0.07713925999999915,0.09262483000000188,0.1101942800000053,0.127692279999998,0.1777179748634659,-0.46352292173481047,122.13278075692499,2420.241581852796,RSCVN,53
18.816479223972614,18.753770829163244,0.14778614999999995,0.381463949999997,0.4311923999999969,0.4903807499999999,0.5834045500000045,0.6601462500000004,-0.44557298420832625,-0.9386986531762105,0.04858939742440446,-9.122015432672004,18.202177836477983,1.5288746371046262,0.14090540000000118,0.2789802500000036,0.31546439999999976,0.37659322999999745,0.41850582000000003,0.48900322000000074,-0.15981518980200352,-1.1188966513523428,281.5427220590699,2650.977623281361,RR,54
17.880439327972038,8.91989351320863,0.09753515000000057,0.19419672500000118,0.242011999999999,0.31717154999999764,0.36629389999999873,0.42222307500000156,0.5274045984138191,-0.6991840511379062,80.86507054340717,2562.4981172217076,16.912127874110013,10.040066458247077,0.11396030000000223,0.24550629999999884,0.2865836799999997,0.3446800400000001,0.3698005999999978,0.4080379399999998,0.3889687584832287,-1.1449587089322188,47.54189851203949,2123.153604755104,EW,55
20.317322148837206,10.849702301600749,0.09768299999999996,0.1981439999999992,0.22981569999999962,0.2819223600000029,0.3392048399999972,0.48261965000000373,-0.4318885516089102,1.0899602758663787,90.48662704287162,2035.5588159267481,18.839805253525633,9.712099835672388,0.051232349999997595,0.10295389999999927,0.12323108000000005,0.14366614500000097,0.1757856700000069,0.22283257000000134,0.8731719318796034,3.336280616789468,83.85462061665919,2847.8882910684047,BYDra,56
14.760080382550335,14.756034124636006,0.07853889999999986,0.16312890000000024,0.23543077999999973,0.4174402199999996,0.5102897200000012,0.719757679999999,0.7497956638272926,0.5688381846997714,0.029836060449894813,20.066747310938165,12.859539449689446,0.9501225079182425,0.05401900000000026,0.09288510000000016,0.1413783999999989,0.20192150000000098,0.34165760000000134,0.5932893999999997,0.34833149259124163,2.447248644007078,143.62549584719739,1917.406637001293,SR,57
20.481493414285705,20.45701933060556,0.11329080000000147,0.223878899999999,0.25906754000000376,0.3096523600000012,0.38379705999999914,0.5008014399999965,0.45320186658806005,0.8798851857534675,0.02109538456888037,0.7511256653522672,19.252819190384614,0.0,0.06611155000000402,0.13480854999999892,0.16555517999999836,0.20305282499999677,0.23712803000000093,0.2864396049999982,-0.0006446659409431856,0.41608106801708544,377.90874494605316,2002.2658288130351,EW,58
19.838819914917135,14.173056298351039,0.12952990000000142,0.25702090000000055,0.2989044000000014,0.36742399999999975,0.42405700000000124,0.5068930999999992,-0.10051187683578006,-0.5541834674079809,32.4722801466916,1025.3590583071032,17.766072929680362,7.97147256491365,0.10756310000000013,0.21400264999999763,0.2450779400000016,0.28043040999999747,0.31341059999999743,0.3535649900000024,0.12649856725147185,-1.2462617117779025,96.82366605436417,2144.8933847059884,RSCVN,59
14.571337993103448,14.567193732008295,0.2010025500000001,0.3796560249999974,0.521233500000001,0.6521827999999985,0.8030777000000011,0.9690470749999989,0.11092559680887878,-0.692195152106426,0.07346543974651222,26.942791047110997,,,,,,,,,,,,,SR,60
16.073826696551723,16.013888832594734,0.2125167999999995,0.518127175,0.6063198000000014,0.8115915149999964,1.2321331800000017,1.394690009999998,-1.1504980727220735,0.22168208878716777,0.16991656266654254,-1.319117625528739,15.894398526865677,2.127764658446245,0.14734840000000027,0.43384790000000173,0.478560599999998,0.5149968499999993,0.6238868600000007,0.9233180399999981,-1.0852511542477683,0.2660599217674706,195.34915327364754,922.017829905086,RR,61
19.931261182213436,9.558225994573089,0.09341429999999917,0.1847840000000005,0.2455184600000031,0.29873772000000187,0.3769798400000042,0.4708030600000015,-0.07052093382426262,0.3509675908396228,108.46679413675996,2624.2404702686954,18.74405794999999,10.22952915308917,0.07509139999999981,0.15904475000000318,0.18180651999999853,0.21430118500000006,0.25142973999999896,0.31010927000000166,0.29725777064674846,-0.463557836596026,72.95727423839423,2724.552013731801,EW,62
17.709090499333346,17.70629443417766,0.017419800000000762,0.03845735000000161,0.04830090000000098,0.059345570000004955,0.11068198999999979,0.20156209499999989,2.2640923248881353,5.441992732342313,0.002339822485185581,-0.5564508486100566,17.582492969811327,1.000864415417626,0.02205849999999998,0.043289149999999665,0.052527620000002884,0.06443600999999433,0.08557169999999914,0.22520369000000073,2.596230508254519,7.440316650696673,278.44369468444404,2636.4717096505674,EA,63
16.47625701824325,8.649953219786893,0.11804484999999865,0.24343160000000097,0.2871895000000002,0.33217097500000037,0.4055213500000008,0.5092816249999998,0.23923070553336032,-0.6880787594165838,61.679406928994496,2316.520430488612,13.871952947204965,7.111819407485509,0.10497334999999985,0.24584484999999923,0.26882897999999855,0.2977045599999997,0.33079298,0.3708430149999984,0.22734648935786908,-1.2515373749654086,45.99318391068557,2176.696991990644,SR,64
16.92724763548387,16.921084712631444,0.07045270000000059,0.18608094999999736,0.21270065999999943,0.23087440000000115,0.2519165699999988,0.2797646699999987,0.41357868443294127,-1.2818055756336761,0.008991394536771436,1.0519873548239584,16.383880434920634,0.26469300169633797,0.07994839999999925,0.16373920000000197,0.18964955999999944,0.20901181000000335,0.2272010800000004,0.24691563000000016,0.29548749866955215,-1.2403441643161133,268.28127277578193,1015.4295986874617,EW,65
