g_mean,g_wmean,g_MAD,g_IQR,g_f60,g_f70,g_f80,g_f90,g_skew,g_kurtosis,g_welsh_J,g_welsh_K,r_mean,r_wmean,r_MAD,r_IQR,r_f60,r_f70,r_f80,r_f90,r_skew,r_kurtosis,r_welsh_J,r_welsh_K,label,sourceid,RAdeg,DEdeg,ID
17.63688835033557,17.637182504555515,0.03134730000000019,0.060348499999999916,0.08688509999999994,0.10613672000000207,0.13713073999999636,0.16315002000000334,0.3007932511586958,0.7189388299295598,0.0022095739095412074,2.5330724046491855,15.87804122753623,15.879931953441522,0.01666830000000008,0.03277992499999982,0.04094318000000108,0.05427790500000107,0.07113236,0.09262743499999893,-9.601603152618875,105.45878026395285,0.002080937693729377,0.8488604289195992,SR,255327,273.80119,-5.32449,ZTFJ181512.28-051928.1
16.2210515675,16.233654919033537,0.12512965000000165,0.26344394999999565,0.40916560000000146,0.4574854999999971,0.4911156799999965,0.533513254999999,0.6809889435425801,-0.7814061583338137,0.028096029183769865,17.56909570288083,14.17735246888889,14.178139267545859,0.12539489999999986,0.29592369999999946,0.3498973800000016,0.37673616999999915,0.4048509399999993,0.46475707999999827,0.4285241980488295,-1.2144291860184482,0.022213733846593517,18.139870741701003,SR,36384,26.59915,58.22079,ZTFJ014623.79+581314.8
16.17840082247191,16.182738539995963,0.09462549999999936,0.19002539999999968,0.2304606999999983,0.27984466000000197,0.36115721999999906,0.46107143999999955,0.10102988825435723,-0.6345239755399592,0.015232697661673835,8.17885042187135,14.011563564516129,14.010422923639103,0.06509500000000124,0.14032650000000046,0.1826660199999992,0.2357471399999973,0.2758475399999991,0.3583675200000016,0.25400622325606625,-0.4846900248341468,0.009132314352344352,6.891923474825498,SR,376265,287.43833,-0.20483,ZTFJ190945.19-001217.3
14.363629459459464,14.363770382080272,0.026699049999999502,0.05533837499999983,0.07013624000000007,0.07917774999999949,0.0985914999999995,0.1190395550000023,-0.7506468721129808,3.5618358985972227,0.0013136320141152451,0.6034261793653001,13.338550208805032,13.338522608327432,0.021910699999999395,0.04179189999999977,0.048776639999999816,0.0603750699999992,0.07269189999999881,0.08430214000000191,-0.0022995220174335074,-0.905999303080292,0.0006356991751385003,0.5668429238309607,BYDra,779565,358.89243,56.36065,ZTFJ235534.18+562138.3
17.518595729885053,17.52467119444704,0.07212829999999926,0.1460122499999983,0.17085604000000032,0.19722647999999765,0.25707092000000387,0.30739976999999996,-0.370506286861507,-0.49309253236318984,0.007998705606090575,4.769693457588002,15.30413266470588,15.304019567786655,0.04443359999999963,0.09551810000000138,0.11492332000000083,0.13894041999999907,0.16544839999999894,0.22611718000000103,0.03225603268438323,-0.4881436544289701,0.003703270626665458,3.387268989046691,SR,366945,286.86342,0.05608,ZTFJ190727.22+000321.8
17.727253366666666,17.73129245343898,0.06471249999999884,0.12440679999999915,0.14327738000000068,0.16040153999999873,0.18559221999999664,0.20126760000000132,0.022692668588530505,-1.2048131802699023,0.004546863951403449,-1.0396556501344716,17.00410725571429,17.008572415766167,0.06636809999999826,0.1291971000000025,0.16705323999999777,0.18170155500000007,0.20372489999999743,0.2224711149999976,0.0756945518560138,-1.093741442056475,0.005177250884642983,-1.1215101976623336,EW,653578,315.25152,68.67503,ZTFJ210100.36+684030.1
16.81351107037037,16.815613543249412,0.04875945000000037,0.1187472249999999,0.13123551999999705,0.1409323799999953,0.15630380000000343,0.17963147000000035,0.3555482369657786,-1.2996575111323345,0.003776087473501928,-0.24314427566299915,16.183087847058825,16.18415502121718,0.04408455000000089,0.09371422500000293,0.10531037999999882,0.1118653899999984,0.13097570000000047,0.14563923000000045,0.09174195057585392,-1.2558258317175652,0.0023239328960766932,-0.10430574843253745,EW,613466,307.06204,8.36101,ZTFJ202814.88+082139.6
20.04791265480769,20.073247279318444,0.08385850000000161,0.1665525749999972,0.23189239999999955,0.2795514850000025,0.32612167999999997,0.45607094000000004,-0.4988466084615948,2.7846927007958984,0.017965517051151465,2.3427914271735215,18.239862050757576,18.250410928136468,0.07061960000000056,0.14757732500000031,0.17568138000000033,0.21215978500000077,0.2550180399999995,0.3138751450000008,0.34578903006798095,0.4182476849735184,0.009224224292719943,7.588898499339252,SR,255281,273.79382,-5.93905,ZTFJ181510.51-055620.5
18.159387029365078,18.160989156584098,0.028883900000000295,0.057421749999999605,0.06855086000000199,0.08408988500000092,0.10373663000000022,0.1382836850000011,-0.31349287561489947,2.7623857514515864,0.0015336650455575885,0.8816149726891467,17.339688868382353,17.340407788578478,0.017162299999998964,0.03335524999999606,0.04193491999999921,0.05292165999999554,0.06530839999999927,0.08192037999999968,-0.1699537932550682,0.5408149717710331,0.0005622186990471298,-1.4346885538395282,RSCVN,19139,13.06443,64.09708,ZTFJ005215.46+640549.4
19.413441618110237,19.438338064775966,0.09957689999999886,0.1997871499999988,0.2490940200000047,0.2936178099999971,0.3342933400000021,0.4211912199999972,-0.21171836212621092,0.010661209228948199,0.016147665201772705,0.7890173457340923,18.38812351823899,18.404870023963813,0.09453390000000184,0.18664929999999913,0.21430815999999808,0.2599475399999953,0.2920543800000033,0.34735609999999895,0.0972713977008055,-1.0470549651910024,0.01150501226844405,2.5366377145584966,EW,56620,41.35149,22.45074,ZTFJ024524.35+222702.6
18.073853303333333,18.081809895747565,0.055952100000000726,0.11508605000000216,0.13970027999999957,0.16881711000000266,0.2221055199999995,0.28630322000000064,0.46942600113372684,-0.14484741362008702,0.0062077693949050975,0.5292296093760617,17.547406708219178,17.553596886843952,0.04976469999999722,0.09875109999999765,0.12771449999999973,0.16529999999999845,0.19994203999999982,0.24224166000000125,0.7470098001731699,0.01219331549876923,0.00497578645927145,0.015624200532842969,EW,127516,84.56623,57.34747,ZTFJ053815.89+572050.8
16.862762343157897,16.86149606655634,0.04835130000000021,0.09636404999999826,0.12016603999999731,0.14204828000000091,0.17556280999999885,0.20722906499999993,0.10030603626789203,-0.42275632218006676,0.0036349015251991228,6.859546467477088,15.084822902475246,15.084600345466967,0.042189149999998676,0.08198450000000079,0.10384847999999991,0.12551143499999995,0.1438402700000001,0.17913568500000032,0.09413334985625871,-0.6508477929872156,0.002469302736452509,5.316624535996397,SR,456049,293.02909,8.16871,ZTFJ193206.98+081007.3
19.364276503999996,19.378027563684785,0.0702076500000004,0.14190575000000294,0.17650831999999994,0.19111429999999885,0.2329852699999968,0.3149252400000009,0.00048445971138978255,0.7063233768732515,0.008570531612830183,0.5712336338191606,18.050026554716982,18.052690938800524,0.03644569999999803,0.07435230000000104,0.08523485999999991,0.09627993999999873,0.11086953999999949,0.1489632200000024,0.0794960015641038,-0.5734643198895322,0.0018095425853830753,0.0027314446612109605,BYDra,192922,159.07663,17.68662,ZTFJ103618.39+174111.8
,,,,,,,,,,,,18.491363324043714,19.46911765486806,0.6016731000000011,2.040055774999999,2.5495224000000007,3.2525258500000014,3.9054441499999974,4.26866815,-0.9776403777205432,-0.437814397788197,1.9416917481991873,409.7035498257524,Mira,582621,302.5567,35.66867,ZTFJ201013.60+354007.2
19.137308692715234,19.15686578319124,0.10146140000000159,0.20206454999999934,0.24192239999999998,0.28432564999999954,0.32742689999999897,0.37571619999999584,0.02342312128254893,-0.8902205112131094,0.013969123176869675,-4.38457802088192,18.417329187134502,18.43402821644326,0.0970287999999968,0.20221329999999682,0.23726079999999783,0.2658786500000012,0.28868099999999686,0.3361749500000002,0.26573755827186496,-1.2455929150019893,0.011430133033647455,-2.2062965775544017,EW,764674,349.83707,54.55092,ZTFJ231920.89+543303.3
17.93843269953271,17.9546353869962,0.10471345000000021,0.24434897499999764,0.2705996800000001,0.3058359000000017,0.33525925,0.3697161850000015,0.3876433211780569,-1.1992883421282907,0.015564462487404507,10.713172663732127,17.317098631914895,17.327246623831837,0.10440069999999935,0.2265310499999984,0.2553165600000007,0.2907559799999966,0.33370783999999887,0.36507487000000083,0.21183585533118615,-1.3002447654270721,0.013966464099057586,7.427567960973441,EW,553589,299.71786,21.17329,ZTFJ195852.28+211023.8
19.37386272222222,19.389388696151585,0.05595015000000103,0.11072349999999886,0.14988027999999787,0.1957574649999998,0.24709970999999697,0.2835814749999983,1.365225876294621,2.5008111707272245,0.009065322219321268,-0.014984124573775723,19.08707399436619,19.108331123128863,0.08632659999999959,0.17090609999999984,0.22222139999999868,0.25005620000000306,0.2803572999999986,0.3485460499999995,0.4846088508556755,-0.31454642237236197,0.012884129378329804,0.18428569145143897,EW,576958,301.96096,11.26402,ZTFJ200750.63+111550.4
20.022762295238095,20.064967811247378,0.11476614999999946,0.21770527500000014,0.25806765999999826,0.42990000500000036,0.590155989999996,0.6772811599999962,-0.7889098971902624,0.4057930802906098,0.03303351764043883,0.4243022711450276,18.933423560869567,18.959283227985022,0.08523369999999986,0.1834717000000019,0.23533326000000088,0.2727359999999983,0.3326018799999986,0.40517805999999723,-0.35349791664368757,0.2638171853277176,0.015169864685039508,1.0392025004835486,RSCVN,174465,106.0803,-3.78839,ZTFJ070419.27-034718.2
19.96941429492754,19.99002041797014,0.09039214999999778,0.18015339999999824,0.22096519999999842,0.27493025000000415,0.3167527600000035,0.3886857500000005,-0.1165947677182441,0.06049620080788998,0.013063265687800387,6.654197843607889,16.69113628678161,16.6939176589501,0.04094599999999993,0.07899382499999774,0.09234581999999847,0.11024349999999572,0.14442460000000068,0.1982366849999977,0.584734872547976,0.3007638637102037,0.0029297049913256175,6.787340429031264,SR,678002,321.04526,50.75699,ZTFJ212410.86+504525.1
20.135024143678162,20.174969995053647,0.10573100000000046,0.2197508500000005,0.2656868199999991,0.3488968750000012,0.42383139000000014,0.5499353500000019,0.0781655444512784,0.6679779566063697,0.02651496434604126,2.5433920941043775,19.053240703846157,19.076773149243934,0.07642075000000048,0.15309667500000046,0.1904232200000031,0.2355648400000021,0.2993820400000011,0.4238571550000003,0.6555108644348854,1.969111849158402,0.013326007946182595,-0.8038995520256764,EW,407264,289.53912,23.37857,ZTFJ191809.38+232242.8
15.794962189873418,15.80216018279142,0.1279640000000004,0.2760448500000017,0.32045214000000044,0.38481515000000144,0.44688241999999967,0.5068549499999992,-0.19020284124402448,-1.0229864585814683,0.022847898794476146,-0.06994761032835317,15.753253190243903,15.75569797689024,0.07919074999999953,0.15034864999999975,0.17185044000000005,0.2250326549999997,0.2696785800000008,0.3522029900000003,-0.2240155734850347,-0.4384947166926767,0.009508373664073127,1.1816004254046597,RRc,209988,234.43249,23.35961,ZTFJ153743.79+232134.5
13.559161159119498,13.560218353049931,0.09261419999999987,0.20588874999999973,0.24371436000000024,0.3062899699999999,0.3684841600000013,0.44094714000000046,0.575449559728855,-0.6707460667493019,0.01640205901698586,17.77469649469429,,,,,,,,,,,,,SR,755667,345.09625,54.24196,ZTFJ230023.09+541431.0
19.51982244789916,19.53487035756537,0.0626983999999986,0.12494560000000021,0.1574889800000001,0.20475599999999616,0.2672927600000037,0.32745510000000166,0.30857755641785833,0.4709785693700326,0.008658265595384797,0.20286080261993228,18.37100198421053,18.37613910512373,0.0422610999999975,0.08409119999999959,0.1054920000000017,0.12157515999999902,0.1526741199999968,0.20006027999999887,0.18752132474259256,-0.07728770411920172,0.0030716491647588733,0.061686502147985156,EW,217285,248.92907,15.85995,ZTFJ163542.97+155135.8
18.521525235294117,18.54208424228195,0.0525436500000005,0.10665182500000014,0.15054742000000232,0.236225570000002,0.34520209999999807,0.4300142650000005,1.3100342553050288,0.8597772003903223,0.012785008561876395,7.883231225800701,17.60412822227723,17.614178903130092,0.037142750000001,0.07823519999999817,0.11330870000000104,0.19220245500000388,0.2746463800000001,0.33239693999999886,1.45500234684641,1.11862150434394,0.007431103369226403,4.527522241253742,EW,295510,280.47502,33.04253,ZTFJ184154.00+330233.1
16.086176617307693,16.10052810836553,0.121893899999999,0.31987327499999907,0.3819988399999996,0.4627764350000003,0.5013508900000012,0.6113854150000009,0.8218656908282396,-0.5335728036782652,0.03777386244177742,0.7986685380782844,15.24647457307692,15.253718360153847,0.10910415000000029,0.22095960000000048,0.282115039999999,0.35510623499999916,0.3966355899999989,0.4867702600000001,1.1123983165142126,1.0143325654339441,0.024943317859061967,-2.2997398388364445,EW,261977,275.13896,6.28808,ZTFJ182033.35+061717.0
19.129657095238095,19.13750921171891,0.039325700000002684,0.08285620000000193,0.10775912000000076,0.13345525999999808,0.19812241999999713,0.2703755799999996,-0.9319612908364658,3.7140803635164352,0.00497589480067441,0.9397036492930078,17.608417916666664,17.609260397909758,0.021569249999998874,0.043416100000001734,0.052013399999999876,0.0678558000000038,0.08011155000000159,0.10228207499999797,-0.3466503654151463,0.0031387709396484276,0.0008184778792416074,0.19464067155173112,BYDra,334484,284.39036,14.68711,ZTFJ185733.68+144113.5
19.53564974642857,19.60402030536319,0.12164500000000089,0.23302987499999617,0.2956314000000013,0.48521565000000066,0.6312036500000033,0.7711134000000008,-1.2000107393753097,0.7133811707196198,0.04630034658066155,1.7650930710377488,19.253427736923076,19.277125699748737,0.062059499999996603,0.12775230000000093,0.16852913999999686,0.2446125600000002,0.3181644400000003,0.5104885599999989,-1.1872922385605793,1.894365513850067,0.015164122773279174,-0.04597583176549039,DSCT,233914,265.38141,13.14794,ZTFJ174131.53+130852.5
17.264742693243246,17.308093367931914,0.22720625000000005,0.46940945000000056,0.50202904,0.5265187450000006,0.5754663600000001,0.6088491500000011,0.03647386830307533,-1.5052580786871448,0.0471825588958081,0.911005056011623,17.21317127125,17.23196394314731,0.14446924999999844,0.25932272500000053,0.32331807999999995,0.3670364599999978,0.3908786900000045,0.4158636199999961,0.016505618413330012,-1.3674502899481724,0.019363775793385638,-0.39607311551334856,RRc,197787,187.10557,18.53635,ZTFJ122825.33+183210.8
19.54886452605042,19.559432716978932,0.07300569999999951,0.1481934000000038,0.18041762000000006,0.23945904999999712,0.2840499600000008,0.42192243999999945,-0.20442416036770528,0.19027045730419623,0.01126831836110683,4.032210908734163,16.828541555223882,16.828930826130684,0.023181949999999674,0.04629329999999854,0.05659944000000294,0.06664973000000174,0.0812866399999983,0.08775246000000081,0.06998559665870392,-0.1940702218342656,0.0007852335625532954,1.6854866169901002,SR,288907,279.6984,2.46189,ZTFJ183847.61+022742.8
15.928493319999998,15.928826424682518,0.02820204999999998,0.05835130000000177,0.07320267999999963,0.08114465999999965,0.0988583700000003,0.11761949999999999,-0.3308063503671665,-0.5999006305914771,0.0012732338969499459,-0.367279735155433,15.005792180000002,15.005512423368101,0.024230900000000943,0.04718400000000145,0.05655218000000062,0.06281916999999915,0.07893083999999995,0.09305917000000008,-0.3490429153725117,-0.6041177075418402,0.0007577355414420968,-0.4100840005315198,BYDra,725177,333.55969,3.36301,ZTFJ221414.32+032146.8
16.363567670520233,16.363748434494667,0.026288999999998452,0.05249979999999965,0.06428448000000131,0.07779165999999904,0.0928291200000011,0.12242429999999871,0.6082937167815156,-0.20704126050589045,0.0011724032271787938,1.0655866729102752,15.787978207035176,15.788549578344476,0.0281791000000009,0.05992795000000051,0.07019007999999971,0.07763882000000066,0.08653336000000067,0.10150785000000084,0.29275826508146785,-0.9483451476452958,0.0010461941601193415,0.06351490442473562,RSCVN,127209,84.45485,39.34221,ZTFJ053749.16+392031.9
21.32965755416667,21.3836133976851,0.14910315000000018,0.30481672499999846,0.3628299800000008,0.4523307949999982,0.5922634399999964,0.7737713849999963,-1.8229844350390632,4.651940838503037,0.06934115686273779,-0.963344089394738,19.3840712775641,19.444172491508905,0.11845685000000117,0.315893599999999,0.3831959000000005,0.45397235000000435,0.5310354499999974,0.6284231750000018,0.6879836421713408,-0.6686892653915515,0.039784773905345586,0.11225719797270517,EW,398743,288.9789,13.32304,ZTFJ191554.93+131922.9
15.639566185714285,15.64889711641493,0.1206050000000003,0.3284483250000001,0.36234760000000144,0.4229609750000005,0.4929838499999999,0.6301855749999987,0.6915367667138888,-0.810738514898528,0.03709111862388161,2.406460727475423,15.037284437931035,15.042490322386318,0.12982609999999983,0.3889307500000001,0.43184913999999885,0.502370655,0.5570214,0.5769547650000018,0.5126107392677681,-1.3086344719272007,0.04304111048026222,2.6799327182238932,EW,771526,353.98907,40.39414,ZTFJ233557.37+402338.9
16.570328481818184,16.582612874759196,0.15017699999999934,0.33355715000000075,0.3542759000000011,0.38688771999999716,0.45015868000000125,0.4888919600000001,0.27712781814318793,-1.3813700921487664,0.028243105305466653,-1.1460003998255637,15.581387268965516,15.588098474642967,0.06046484999999979,0.22599219999999853,0.27395860000000205,0.3786678650000006,0.4007867300000001,0.426615524999999,0.7475598532438964,-0.935353269718159,0.021574875212880783,1.1361654253441669,EW,62976,46.47962,44.85378,ZTFJ030555.10+445113.6
14.172233776277372,14.171573114544428,0.023654950000000063,0.04675384999999821,0.05309620000000059,0.0644506249999992,0.07535771000000224,0.09049882500000095,-0.0003203080635170706,-0.7011852796559581,0.0007510735714861265,2.6806038766987235,13.672671294881889,13.67165463864069,0.01672555000000031,0.03472562500000009,0.041482360000001606,0.05082559999999958,0.05948405000000001,0.07236588499999996,0.3583443141225741,-0.18966860687701725,0.0004352451977094126,4.097484039424914,RSCVN,345956,285.41005,36.95194,ZTFJ190138.41+365706.9
19.281818210404623,19.291548459471883,0.06310080000000085,0.1327973,0.16078103999999982,0.19864930000000314,0.24465256000000224,0.28326832000000124,-0.12958187129428125,-0.044904440300108206,0.007100550389173236,5.496215205526098,16.088422965822787,16.08947575960378,0.031394949999999255,0.06196982500000203,0.07302895999999848,0.10237974999999722,0.12278255000000016,0.1513156849999966,0.39765669142054333,-0.1327053089384136,0.0018305839360350823,3.0606040414244315,SR,519048,297.15634,30.1718,ZTFJ194837.52+301018.4
18.183794516666666,18.189214057971405,0.04170035000000105,0.08146617500000275,0.10772129999999791,0.1348331199999997,0.16591624000000138,0.21112844499999994,0.1862553722852842,0.3759630240442955,0.003546857928721834,4.724339115055645,17.19106853254717,17.19307920433043,0.03707315000000122,0.07932475000000139,0.0946902999999999,0.10754494500000078,0.1213807899999999,0.1467231699999978,0.250703631709113,-0.8005157344484846,0.0020406579979424036,4.6921582059205065,BYDra,217318,248.98567,27.92586,ZTFJ163556.56+275533.0
14.357048902631579,14.353469266200316,0.15561055000000046,0.39090942500000025,0.4301825000000008,0.5079045499999992,0.5946159000000009,0.6879103250000007,-0.41755760371356815,-1.0991433316795893,0.04508432673078938,-4.346849807332726,14.108584024999999,14.111036747952419,0.13610454999999977,0.2689079750000012,0.307028540000001,0.3728508950000009,0.3982472999999995,0.44089482000000046,-0.06258163533127728,-1.3690626062117939,0.021081465340236014,-3.1876631037366012,RR,766913,351.01715,-4.74929,ZTFJ232404.11-044457.4
19.28661597384615,19.296561880342498,0.06056695000000012,0.1226763749999975,0.14622995999999944,0.17532618999999983,0.2034938600000018,0.2678861700000006,0.28300006241680764,1.237363411467192,0.00648248916921928,-2.27212286013673,18.06079841213873,18.06342295548403,0.03997420000000318,0.07939149999999984,0.10316389999999842,0.12932930000000198,0.15014836000000287,0.18630488000000156,0.16237794715337175,-0.62496897834533,0.002749561574416997,0.5640669102955806,EW,466524,293.75091,13.85559,ZTFJ193500.21+135120.1
17.204051656849316,17.210779168864157,0.0704154999999993,0.14007527500000094,0.1837559000000013,0.2383203999999992,0.31319050000000104,0.41561840000000316,0.8356603374584624,0.9412020209725616,0.013335169558526769,12.823868721847408,15.008649659124085,15.009991094312136,0.06573679999999982,0.17256539999999987,0.20087075999999904,0.27191065999999786,0.3232353200000002,0.39748577999999846,0.4510106120228861,-0.4414420979477742,0.012332102528784507,12.450094601904343,SR,493115,295.40483,17.19177,ZTFJ194137.15+171130.3
19.043693632258066,19.058179632324013,0.09333135000000148,0.18547294999999764,0.22549705999999858,0.2668927150000009,0.32282621000000233,0.3833561999999979,0.09566728844645456,-0.8514578582298298,0.013721273062813722,2.918934779597539,16.57132044848485,16.573466098892414,0.06310649999999995,0.12215570000000397,0.14495660000000044,0.1657796500000046,0.18305589999999938,0.2506404250000003,0.5995590486945646,-0.0714130156723396,0.005306675312244616,3.447269344757393,SR,340935,285.01992,-1.71145,ZTFJ190004.78-014241.2
16.77832073809524,16.78156560744416,0.10323910000000325,0.22409914999999714,0.25687097999999864,0.29098834999999923,0.3159770799999997,0.349267949999998,-0.3748002361218081,-1.2581514186269531,0.013343776682389443,1.3927403532534615,16.451739628571428,16.453894252527455,0.03930090000000064,0.125658099999999,0.15356637999999734,0.1913864200000006,0.22450024000000113,0.2566101399999994,-0.8673003186836913,-0.5638439339661452,0.006296259130337837,0.8528789750091078,DSCT,327781,283.81809,23.07998,ZTFJ185516.34+230447.9
19.19064932746479,19.24874946412945,0.0616550500000006,0.12414072500000017,0.16416819999999888,0.2229094850000024,0.3925432099999995,0.6199795449999996,1.9475117327693543,3.8673222604877178,0.03111791033800433,7.523244624113747,18.130982653459117,18.16572272922524,0.03651430000000033,0.0772752999999966,0.09248621999999784,0.11480349999999717,0.16265987999999965,0.5551311599999984,2.6309256678159496,6.446321210819885,0.01607725719441587,4.630829518435591,EA,775595,356.64393,56.69458,ZTFJ234634.54+564140.4
14.332096174242423,14.318287397000264,0.2131538500000003,0.45612527500000155,0.5531568,0.680469725,0.8552055499999991,0.9503969999999988,0.003738143549248202,-0.8308663443144297,0.08050248393372268,13.327032587173186,,,,,,,,,,,,,SR,657094,316.00761,25.35489,ZTFJ210401.82+252117.6
14.639827331818184,14.637886372181303,0.07378004999999987,0.21901987499999898,0.36773409999999984,0.5000701850000002,0.5331224200000015,0.6060595199999987,1.076865628947914,-0.36591043126665523,0.03701036632790088,2.051015941669769,13.860842064583332,13.861251138438021,0.12134650000000136,0.29207040000000006,0.32425516000000165,0.36575771500000087,0.44238731000000087,0.4976579999999995,0.6872028117263478,-0.7484299717174707,0.02530177594223898,0.3213040707207515,EW,188894,130.52845,29.04507,ZTFJ084206.82+290242.2
18.018461551515152,18.035059049114576,0.09826280000000054,0.20399469999999909,0.24225463999999874,0.2904933800000009,0.3528716999999979,0.4036395800000001,0.4808461818247661,-0.6596295500117471,0.014713486767801712,-3.28910845924642,17.30720300284091,17.318516868527528,0.07627010000000034,0.193575850000002,0.23214339999999822,0.25523097499999636,0.29003810000000385,0.3417190999999953,0.6839432100056724,-0.7659734918472592,0.011862314617672775,-2.64760127624153,EW,725203,333.56687,46.02398,ZTFJ221416.04+460126.3
